,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
15523,Tengen Toppa Gurren-Lagann,Konami,2007-10-25,DS,Action,0.0,0.0,0.02,0.0,0.02,False
15524,Pebble Beach Golf Links,Sega,1995-01-01,SAT,Sports,0.0,0.0,0.02,0.0,0.02,False
15525,Pebble Beach Golf Links,Sega,1993-01-01,SAT,Sports,0.0,0.0,0.02,0.0,0.02,False
15526,Pebble Beach Golf Links,Panasonic Interactive Media,1994-01-01,SAT,Sports,0.0,0.0,0.02,0.0,0.02,False
15527,Pebble Beach Golf Links,T&E Soft,1992-04-01,SAT,Sports,0.0,0.0,0.02,0.0,0.02,False
15528,Sugoi Hebereke,Sunsoft,1994-03-11,SNES,Fighting,0.0,0.0,0.02,0.0,0.02,False
15529,The Sims: Complete Collection,Electronic Arts,2005-11-02,PC,Simulation,0.01,0.01,0.0,0.0,0.02,False
15530,Higurashi Daybreak Portable Mega Edition,Alchemist,2009-11-26,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15531,Higurashi Daybreak Portable Mega Edition,Alchemist,2010-11-04,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15532,Shinken de Watashi ni Koi Shinasai! R,Minato Station,2012-03-22,PS3,Action,0.0,0.0,0.02,0.0,0.02,False
15533,Shiratsuyu no Kai,Idea Factory,2013-08-01,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15534,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,fonfun,2008-06-26,PSP,Simulation,0.0,0.0,0.02,0.0,0.02,False
15535,Taito Legends 2,Destineer,2007-05-16,PS2,Misc,0.01,0.01,0.0,0.0,0.02,True
15536,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",Idea Factory,2010-11-11,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15537,Jinsei Game Wii,Takara Tomy,2007-12-27,Wii,Misc,0.0,0.0,0.02,0.0,0.02,False
15538,Kaleidoeve,HuneX,2015-01-22,PSV,Adventure,0.0,0.0,0.02,0.0,0.02,False
15539,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,Benesse,2008-12-04,DS,Misc,0.0,0.0,0.02,0.0,0.02,False
15540,Gekka Ryouran Romance,Idea Factory,2011-09-15,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15541,Ore no Yome: Anata Dake no Hanayome,Idea Factory,2010-10-28,X360,Adventure,0.0,0.0,0.02,0.0,0.02,False
15542,Tale of a Hero,Daedalic,2010-08-31,PC,Adventure,0.0,0.02,0.0,0.01,0.02,False
15543,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,Sonnet,1996-06-28,SAT,Misc,0.0,0.0,0.02,0.0,0.02,False
15544,Final Approach 2: 1st Priority,Princess Soft,2008-02-28,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15545,SBK: Snowboard Kids,Atlus,2005-11-22,DS,Sports,0.02,0.0,0.0,0.0,0.02,False
15546,Moujuutsukai to Oujisama: Snow Bride,Idea Factory,2011-02-24,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15547,Meitantei Evangelion,Broccoli,2007-01-18,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15548,Butt-Ugly Martians: Zoom or Doom!,Crave Entertainment,2003-07-31,PS2,Racing,0.01,0.01,0.0,0.0,0.02,True
15549,Mar Heaven: Karudea no Akuma,Konami,2006-03-30,DS,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15550,World Championship Poker featuring Howard Lederer: All In,Crave Entertainment,2007-01-01,Wii,Misc,0.02,0.0,0.0,0.0,0.02,False
15551,Command & Conquer 3: Deluxe Edition,Electronic Arts,2008-09-26,PC,Strategy,0.0,0.02,0.0,0.0,0.02,False
15552,Brain Dead 13,ReadySoft,1996-03-06,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15553,Brain Dead 13,ReadySoft,1996-01-01,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15554,Brain Dead 13,ReadySoft,1996-03-01,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15555,Brain Dead 13,ReadySoft,1996-01-31,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15556,Brain Dead 13,ReadySoft,1996-10-31,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15557,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,KOEI,2007-06-21,DS,Misc,0.0,0.0,0.02,0.0,0.02,False
15558,Mata Hari: Betrayal is only a Kiss Away,Viva Media,2009-06-01,PC,Adventure,0.0,0.02,0.0,0.0,0.02,False
15559,Command & Conquer: The First Decade,Electronic Arts,2006-02-07,PC,Strategy,0.01,0.01,0.0,0.0,0.02,False
15560,T.A.C. Heroes : Big Red One,Storm City Games,2010-03-16,DS,Strategy,0.02,0.0,0.0,0.0,0.02,False
15561,Super PickUps,XS Games,2007-09-25,PS2,Racing,0.01,0.01,0.0,0.0,0.02,True
15562,Super PickUps,XS Games,2009-03-17,PS2,Racing,0.01,0.01,0.0,0.0,0.02,True
15563,The King of Fighters NeoWave,SNK Playmore,2006-04-18,XB,Fighting,0.02,0.0,0.0,0.0,0.02,False
15564,The King of Fighters NeoWave,Ignition Entertainment,2006-10-06,XB,Fighting,0.02,0.0,0.0,0.0,0.02,False
15566,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,Marvelous Interactive,2007-03-22,DS,Adventure,0.0,0.0,0.02,0.0,0.02,False
15567,Hot 'n' Cold,Majesco,2009-06-23,DS,Action,0.02,0.0,0.0,0.0,0.02,False
15568,Nisenochigiri,Idea Factory,2010-08-26,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15569,Clock Zero: Shuuen no Ichibyou - ExTime,Idea Factory,2015-04-23,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
15570,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,Takara,2002-12-05,PS2,Action,0.0,0.0,0.02,0.0,0.02,True
15571,Last Escort,D3 Publisher,2006-01-26,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15572,Livly Garden,Marvelous Interactive,2010-01-28,DS,Simulation,0.0,0.0,0.02,0.0,0.02,False
15573,Nicktoons Collection: Game Boy Advance Video Volume 3,Majesco,2005-04-04,GBA,Misc,0.01,0.01,0.0,0.0,0.02,False
15574,Root Infinity Rexx,Idea Factory,2015-01-22,PSV,Adventure,0.0,0.0,0.02,0.0,0.02,False
15575,Timmy Time,Avanquest,2011-08-19,DS,Action,0.0,0.03,0.0,0.0,0.03,False
15576,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,Starfish,2011-08-04,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15577,Kao Challengers,Atari,2006-03-29,PSP,Platform,0.02,0.0,0.0,0.0,0.02,False
15578,Aria: The Natural ~Tooi Yume no Mirage~,Alchemist,2006-09-28,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15579,Commando: Steel Disaster,XS Games,2008-08-25,DS,Shooter,0.02,0.0,0.0,0.0,0.02,False
15580,Cities in Motion Collection,Paradox Interactive,2011-11-22,PC,Simulation,0.0,0.02,0.0,0.0,0.02,False
15581,Gakuen K: Wonderful School Days,Idea Factory,2014-10-30,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15582,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Marvelous Interactive,2008-01-10,Wii,Fighting,0.0,0.0,0.02,0.0,0.02,False
15583,Hakuouki: Yuugi Roku DS,Idea Factory,2011-04-28,DS,Adventure,0.0,0.0,0.02,0.0,0.02,False
15584,Shonen Jump's Shaman King: Master of Spirits 2,Konami,2005-08-02,GBA,Role-Playing,0.01,0.01,0.0,0.0,0.02,False
15585,Tenkai Knights: Brave Battle,Namco Bandai Games,2014-10-07,3DS,Action,0.01,0.01,0.0,0.0,0.02,False
15586,Toki no Kizuna: Hanayui Tsuzuri,Idea Factory,2013-07-25,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15587,So Blonde,Eidos Interactive,2008-10-10,PC,Adventure,0.0,0.02,0.0,0.0,0.02,False
15588,So Blonde,DTP Entertainment,2010-08-27,PC,Adventure,0.0,0.02,0.0,0.0,0.02,False
15589,Code R,Quintet,1998-07-09,SAT,Adventure,0.0,0.0,0.02,0.0,0.02,False
15590,The Idolmaster: Gravure For You! Vol.8,Namco Bandai Games,2012-05-24,PS3,Action,0.0,0.0,0.02,0.0,0.02,False
15591,Sacred Gold,Strategy First,2006-08-14,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02,False
15592,Jake Hunter: Detective Chronicles,Aksys Games,2008-06-11,DS,Adventure,0.02,0.0,0.0,0.0,0.02,False
15593,Disney Sports Football,Konami,2002-11-05,GBA,Sports,0.01,0.01,0.0,0.0,0.02,False
15594,Disney Sports Football,Konami,2002-11-05,GC,Sports,0.01,0.0,0.0,0.0,0.02,False
15595,Disney Sports Football,Konami,2002-12-08,GBA,Sports,0.01,0.01,0.0,0.0,0.02,False
15596,Disney Sports Football,Konami,2002-12-08,GC,Sports,0.01,0.0,0.0,0.0,0.02,False
15597,Chicken Hunter,Mumbo Jumbo,2008-03-04,DS,Shooter,0.02,0.0,0.0,0.0,0.02,False
15598,Hakuoki: Shinkai - Furi no Shou,Idea Factory,2015-09-25,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
15599,Onechanbara Special,D3 Publisher,2011-03-31,PSP,Action,0.0,0.0,0.02,0.0,0.02,False
15600,Daikaijuu Battle: Ultra Coliseum,Namco Bandai,2008-10-16,Wii,Fighting,0.0,0.0,0.02,0.0,0.02,False
15601,Order of War,Square Enix,2009-09-22,PC,Strategy,0.0,0.01,0.0,0.0,0.02,False
15602,Secrets of the Titanic,Avanquest Software,2012-04-13,DS,Action,0.0,0.02,0.0,0.0,0.03,False
15603,Secrets of the Titanic,Avanquest Software,2012-03-09,DS,Action,0.0,0.02,0.0,0.0,0.03,False
15604,Legend: Hand of God,ValuSoft,2008-08-01,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02,False
15605,Minna de Dokusho: Keatai Shousetsu Desu,Dorart,2008-10-23,PSP,Misc,0.0,0.0,0.02,0.0,0.02,False
15606,Minna de Dokusho: Keatai Shousetsu Desu,Dorart,2008-12-25,PSP,Misc,0.0,0.0,0.02,0.0,0.02,False
15607,Polar Bowler,Mumbo Jumbo,2008-10-07,DS,Sports,0.02,0.0,0.0,0.0,0.02,False
15608,Polar Bowler,WildTangent,2004-08-03,DS,Sports,0.02,0.0,0.0,0.0,0.02,False
15609,Hoppie,Jack of All Games,2011-09-07,DS,Platform,0.02,0.0,0.0,0.0,0.02,False
15610,Hoppie,Phoenix Games,2006-01-01,DS,Platform,0.02,0.0,0.0,0.0,0.02,False
15611,Prehistorik Man,Titus,2001-10-16,GBA,Platform,0.01,0.01,0.0,0.0,0.02,False
15612,Prehistorik Man,Titus,1996-01-01,GBA,Platform,0.01,0.01,0.0,0.0,0.02,False
15613,Prehistorik Man,Interplay,2010-02-15,GBA,Platform,0.01,0.01,0.0,0.0,0.02,False
15614,Nervous Brickdown,Secret Stash Games,2007-06-26,DS,Puzzle,0.0,0.01,0.0,0.0,0.02,False
15615,Chicago Enforcer,Kemco,2005-02-23,XB,Shooter,0.02,0.0,0.0,0.0,0.02,False
15616,Jinguuji Saburou DS: Akai Chou,Arc System Works,2010-09-30,DS,Adventure,0.0,0.0,0.02,0.0,0.02,False
15617,Casper's Scare School: Spooky Sports Day,Crave Entertainment,2010-10-19,Wii,Sports,0.02,0.0,0.0,0.0,0.02,False
15618,Casper's Scare School: Spooky Sports Day,Crave Entertainment,2010-10-19,DS,Sports,0.02,0.0,0.0,0.0,0.02,False
15619,Dance Dance Revolution Extra Mix,Konami,2001-06-07,PS,Simulation,0.0,0.0,0.02,0.0,0.02,False
15620,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,Namco Bandai,2008-04-03,DS,Adventure,0.0,0.0,0.02,0.0,0.02,False
15621,Fallout Trilogy,Interplay,2009-04-30,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02,False
15622,Kawaii Koinu DS 3,MTO,2010-03-18,DS,Simulation,0.0,0.0,0.02,0.0,0.02,False
15623,Super Bowling,UFO Interactive,2001-01-15,N64,Sports,0.02,0.0,0.0,0.0,0.02,False
15624,Super Bowling,Technos Japan Corporation,1992-09-01,N64,Sports,0.02,0.0,0.0,0.0,0.02,False
15625,Chuugen no Hasha: Sangoku Shouseiden,Namco,2006-02-09,PSP,Strategy,0.0,0.0,0.02,0.0,0.02,False
15626,Chuugen no Hasha: Sangoku Shouseiden,Namco Bandai,2011-01-12,PSP,Strategy,0.0,0.0,0.02,0.0,0.02,False
15627,Dance! It's Your Stage,DTP Entertainment,2011-09-30,PS3,Misc,0.0,0.02,0.0,0.01,0.02,False
15628,Dance! It's Your Stage,DTP Entertainment,2011-09-30,Wii,Misc,0.0,0.01,0.0,0.0,0.02,False
15629,Dance! It's Your Stage,DTP Entertainment,2010-09-08,PS3,Misc,0.0,0.02,0.0,0.01,0.02,False
15630,Dance! It's Your Stage,DTP Entertainment,2010-09-08,Wii,Misc,0.0,0.01,0.0,0.0,0.02,False
15631,Dance! It's Your Stage,DTP Entertainment,2010-09-30,PS3,Misc,0.0,0.02,0.0,0.01,0.02,False
15632,Dance! It's Your Stage,DTP Entertainment,2010-09-30,Wii,Misc,0.0,0.01,0.0,0.0,0.02,False
15633,Largo Winch .// Commando Sar,Ubisoft,2002-02-01,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
15634,Cross Treasures,Square Enix,2009-12-03,DS,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15635,Ruff Trigger: The Vanocore Conspiracy,Natsume,2006-06-28,PS2,Platform,0.01,0.01,0.0,0.0,0.02,True
15636,Bakumatsu Rock: Ultra Soul,Marvelous Interactive,2014-09-25,PSV,Misc,0.0,0.0,0.02,0.0,0.02,False
15637,Kamigami no Asobi InFinite,Broccoli,2016-04-21,PSV,Adventure,0.0,0.0,0.01,0.0,0.01,False
15638,Samurai & Dragons,Sega,2012-05-24,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
15639,Silent Bomber,Bandai,2000-02-29,PS,Action,0.01,0.01,0.0,0.0,0.02,False
15640,Elminage Original: Majo to Megami to Kamigami no Yubiwa,Starfish,2011-05-19,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15642,Uta no * Prince-Sama,Broccoli,2010-06-24,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15643,Elminage Gothic: Ulm Zakir to Yami no Gishiki,Starfish,2012-05-24,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15644,Elminage Gothic: Ulm Zakir to Yami no Gishiki,Ghostlight,2014-09-18,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15645,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,Sega,2006-10-19,PSP,Misc,0.0,0.0,0.02,0.0,0.02,False
15646,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,Bandai,2011-12-01,3DS,Action,0.0,0.0,0.02,0.0,0.02,False
15647,Mushishi: Amefuru Sato,Marvelous Interactive,2008-01-31,DS,Simulation,0.0,0.0,0.02,0.0,0.02,False
15648,Arcana Famiglia: Vascello Phantasma no Majutsushi,Comfort,2012-06-21,PSP,Action,0.0,0.0,0.02,0.0,0.02,False
15649,ESPN MLS ExtraTime 2002,Konami,2002-03-25,GC,Sports,0.02,0.0,0.0,0.0,0.02,False
15650,ESPN MLS ExtraTime 2002,Konami,2002-03-25,XB,Sports,0.01,0.0,0.0,0.0,0.02,False
15651,ESPN MLS ExtraTime 2002,Konami,2002-03-27,GC,Sports,0.02,0.0,0.0,0.0,0.02,False
15652,ESPN MLS ExtraTime 2002,Konami,2002-03-27,XB,Sports,0.01,0.0,0.0,0.0,0.02,False
15653,Winning Post 7: Maximum 2007,KOEI,2007-03-29,PS2,Sports,0.0,0.0,0.02,0.0,0.02,True
15654,Winning Post 7: Maximum 2007,KOEI,2007-03-29,PS3,Sports,0.0,0.0,0.02,0.0,0.02,False
15655,Painkiller,DreamCatcher Interactive,2004-04-12,PC,Shooter,0.0,0.02,0.0,0.0,0.02,False
15656,Psychedelica of the Black Butterfly,Aksys Games,2018-03-27,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
15657,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,Russel,2010-05-27,PS2,Action,0.0,0.0,0.02,0.0,0.02,True
15658,Vitamin R,D3Publisher,2013-08-08,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15659,Puzzle City,Destineer,2009-06-09,DS,Puzzle,0.02,0.0,0.0,0.0,0.02,False
15660,Puzzle City,eGames,2008-06-13,DS,Puzzle,0.02,0.0,0.0,0.0,0.02,False
15661,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,Atari,2006-03-29,GBA,Action,0.01,0.01,0.0,0.0,0.02,False
15662,Guitar Freaks V2 & DrumMania V2,Konami,2006-11-22,PS2,Simulation,0.0,0.0,0.02,0.0,0.02,True
15663,Maximum Capacity: Hotel Giant,JoWood Productions,2002-06-24,PC,Strategy,0.0,0.02,0.0,0.0,0.02,False
15664,The Sims 2: Happy Holiday Stuff,Electronic Arts,2006-11-08,PC,Simulation,0.01,0.01,0.0,0.0,0.02,False
15665,7 Roses: A Darkness Rises,Avanquest Software,2015-07-31,PC,Misc,0.0,0.02,0.0,0.0,0.02,False
15666,Crime Scene,SouthPeak Interactive,2010-02-16,DS,Adventure,0.0,0.02,0.0,0.0,0.02,False
15667,Pastel Chime Continue,5pb,2010-12-09,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15668,Pastel Chime Continue,Alice Soft,2005-06-17,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15669,Zwei!!,Falcom Corporation,2008-12-11,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15670,Zwei!!,Taito,2004-08-26,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15671,Zwei!!,Falcom Corporation,2001-01-01,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15672,Ro-Kyu-Bu! Lost Secret,Kadokawa Shoten,2013-06-20,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15673,Chuck E. Cheese's Super Collection,UFO Interactive,2011-09-07,Wii,Action,0.02,0.0,0.0,0.0,0.02,False
15674,Malice,Mud Duck Productions,2004-06-02,PS2,Platform,0.01,0.01,0.0,0.0,0.02,True
15675,The Conveni 4,Hamster Corporation,2006-04-27,PS2,Simulation,0.0,0.0,0.02,0.0,0.02,True
15676,Charlie's Angels,Ubisoft,2003-07-09,GC,Action,0.01,0.0,0.0,0.0,0.02,False
15677,Charlie's Angels,Ubisoft,2003-07-04,GC,Action,0.01,0.0,0.0,0.0,0.02,False
15678,The Cheetah Girls,Buena Vista,2006-09-12,GBA,Misc,0.01,0.0,0.0,0.0,0.02,False
15679,Seitokai no Ichizon: DS-suru Seitokai,Kadokawa Shoten,2010-03-25,DS,Adventure,0.0,0.0,0.02,0.0,0.02,False
15680,Germany's Next Topmodel 2011,7G//AMES,2011-03-18,Wii,Simulation,0.0,0.02,0.0,0.0,0.02,False
15681,Germany's Next Topmodel 2011,7G//AMES,2011-03-18,DS,Simulation,0.0,0.01,0.0,0.0,0.02,False
15682,Prism Ark: Awake,5pb,2008-04-24,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15683,Teenage Mutant Ninja Turtles Double Pack,Konami,2006-06-06,GBA,Action,0.01,0.0,0.0,0.0,0.02,False
15685,Revolution: 25th Anniversary Collection,Koch Media,2016-03-18,PC,Adventure,0.0,0.02,0.0,0.0,0.02,False
15686,Rozen Maiden: Duellwalzer,Taito,2006-04-27,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15687,Natsuiro High School: Seishun Hakusho,D3Publisher,2015-06-04,PS4,Action,0.0,0.0,0.02,0.0,0.02,False
15688,Natsuiro High School: Seishun Hakusho,D3Publisher,2015-06-04,PS3,Action,0.0,0.0,0.02,0.0,0.02,False
15689,Shrek / Shark Tale Game Boy Advance Video,Hasbro Interactive,2006-09-08,GBA,Misc,0.01,0.0,0.0,0.0,0.02,False
15690,Ginga Fukei Densetsu: Sapphire,Hudson Soft,1995-11-24,TG16,Shooter,0.0,0.0,0.02,0.0,0.02,False
15691,The Sims 2: Family Fun Stuff,Electronic Arts,2006-04-11,PC,Simulation,0.0,0.01,0.0,0.0,0.02,False
15692,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,Marvelous Interactive,2007-10-25,PS2,Action,0.0,0.0,0.02,0.0,0.02,True
15693,The Mummy,Ubisoft,2002-11-20,GBA,Action,0.01,0.0,0.0,0.0,0.02,False
15694,Guitar Freaks V3 & DrumMania V3,Konami,2007-10-04,PS2,Simulation,0.0,0.0,0.02,0.0,0.02,True
15695,The Crow: City of Angels,Acclaim Entertainment,1997-02-28,PS,Action,0.01,0.01,0.0,0.0,0.02,False
15696,The Crow: City of Angels,Acclaim Entertainment,1997-03-12,PS,Action,0.01,0.01,0.0,0.0,0.02,False
15697,The Crow: City of Angels,Acclaim Entertainment,1997-01-01,PS,Action,0.01,0.01,0.0,0.0,0.02,False
15698,Snow Portable,Prototype,2007-08-16,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15699,Guitar Freaks & DrumMania: Masterpiece Gold,Konami,2007-03-08,PS2,Simulation,0.0,0.0,0.02,0.0,0.02,True
15700,Jinsei Game DS,Atlus,2006-07-27,DS,Misc,0.0,0.0,0.02,0.0,0.02,False
15701,Broken Sword: The Sleeping Dragon,The Adventure Company,2003-12-08,XB,Adventure,0.01,0.0,0.0,0.0,0.02,False
15702,Broken Sword: The Sleeping Dragon,The Adventure Company,2003-11-17,XB,Adventure,0.01,0.0,0.0,0.0,0.02,False
15703,Broken Sword: The Sleeping Dragon,THQ,2003-11-14,XB,Adventure,0.01,0.0,0.0,0.0,0.02,False
15704,Paranormal Pursuit: The Gifted One,Alawar Entertainment,2015-08-07,PC,Action,0.0,0.01,0.0,0.0,0.01,False
15705,Reversal Challenge,Tommo,2009-11-03,DS,Misc,0.02,0.0,0.0,0.0,0.02,False
15706,Mount & Blade: Warband,Paradox Interactive,2010-03-19,PC,Role-Playing,0.01,0.01,0.0,0.0,0.02,False
15707,Mount & Blade: Warband,Koch Media,2016-09-16,PC,Role-Playing,0.01,0.01,0.0,0.0,0.02,False
15708,Mount & Blade: Warband,Taleworlds,2016-06-24,PC,Role-Playing,0.01,0.01,0.0,0.0,0.02,False
15709,Miyako,Idea Factory,2010-11-25,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15710,Motto NUGA-CEL!,Idea Factory,2010-05-20,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15711,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),Konami,2008-01-08,PS2,Strategy,0.0,0.0,0.02,0.0,0.02,True
15712,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,Sega,2008-03-27,PS2,Role-Playing,0.0,0.0,0.02,0.0,0.02,True
15713,B-17: Fortress in the Sky,DSI Games,2007-06-19,DS,Simulation,0.02,0.0,0.0,0.0,0.02,False
15714,Kokoro Connect: Yochi Random,Namco Bandai Games,2012-11-22,PSP,Action,0.0,0.0,0.02,0.0,0.02,False
15715,The Lord of the Rings Online: Mines of Moria,Turbine Inc.,2008-11-17,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02,False
15716,Warship Gunner 2 Portable,KOEI,2009-11-12,PSP,Simulation,0.0,0.0,0.02,0.0,0.02,False
15717,Downtown Nekketsu Jidaigek,Arc System Works,2015-05-28,3DS,Action,0.0,0.0,0.02,0.0,0.02,False
15718,Battle Princess of Arcadias,NIS America,2014-06-17,PS3,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
15719,Spanish for Everyone!,Activision,2007-10-26,DS,Puzzle,0.02,0.0,0.0,0.0,0.02,False
15720,War Leaders: Clash of Nations,CDV Software Entertainment,2009-02-27,PC,Strategy,0.0,0.02,0.0,0.0,0.02,False
15721,Professional Farmer 2016,Namco Bandai Games,2015-11-20,PS4,Action,0.0,0.01,0.0,0.0,0.02,False
15722,Uchuu Keiji Tamashii: The Space Sheriff Spirits,Namco Bandai,2006-05-25,PS2,Action,0.0,0.0,0.02,0.0,0.02,True
15723,Hellgate: London,Electronic Arts,2007-10-31,PC,Role-Playing,0.0,0.02,0.0,0.0,0.02,False
15724,Car Battler Joe,Mindscape,2002-10-21,GBA,Role-Playing,0.01,0.01,0.0,0.0,0.02,False
15725,Super Fruit Fall,Codemasters,2007-01-01,Wii,Puzzle,0.01,0.0,0.0,0.0,0.02,False
15726,Super Fruit Fall,System 3 Arcade Software,2009-11-26,Wii,Puzzle,0.01,0.0,0.0,0.0,0.02,False
15727,Super Fruit Fall,System 3 Arcade Software,2006-09-01,Wii,Puzzle,0.01,0.0,0.0,0.0,0.02,False
15728,Super Fruit Fall,System 3 Arcade Software,2007-08-10,Wii,Puzzle,0.01,0.0,0.0,0.0,0.02,False
15729,Jelly Belly: Ballistic Beans,Zoo Digital Publishing,2009-04-21,Wii,Puzzle,0.02,0.0,0.0,0.0,0.02,False
15730,StormLover Karen!!,D3 Publisher,2011-08-04,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15731,Ten Pin Alley 2,XS Games,2008-10-22,Wii,Sports,0.02,0.0,0.0,0.0,0.02,False
15732,Ten Pin Alley 2,XS Games,2004-04-26,Wii,Sports,0.02,0.0,0.0,0.0,0.02,False
15734,AIR,Prototype,2007-11-22,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15735,AIR,NEC Interchannel,2002-08-08,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15736,AIR,Key,2000-09-08,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15737,AIR,NEC Interchannel,2001-09-20,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15738,AIR,Prototype,2010-09-02,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
15739,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,Alchemist,2010-07-08,PS2,Adventure,0.0,0.0,0.02,0.0,0.02,True
15740,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,Namco Bandai Games,2015-09-25,PS3,Action,0.0,0.0,0.02,0.0,0.02,False
15741,Virtua Pro Football,Sega,2006-09-01,PS2,Sports,0.0,0.0,0.02,0.0,0.02,True
15742,Army Rescue,UFO Interactive,2009-10-20,Wii,Shooter,0.02,0.0,0.0,0.0,0.02,False
15743,Date-A-Live Twin Edition: Rio Reincarnation,Compile Heart,2015-07-30,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
15744,Adidas Power Soccer 98,Psygnosis,1998-06-30,PS,Sports,0.01,0.01,0.0,0.0,0.02,False
15745,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Konami,2009-05-19,Wii,Racing,0.0,0.0,0.02,0.0,0.02,False
15746,Heroes VS,Namco Bandai Games,2013-02-07,PSP,Fighting,0.0,0.0,0.02,0.0,0.02,False
15747,Mary King's Riding School,Ghostlight,2008-08-29,DS,Simulation,0.0,0.02,0.0,0.0,0.02,False
15748,Kazoku Keikaku,CyberFront,2010-08-12,PSP,Adventure,0.0,0.0,0.02,0.0,0.02,False
